timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527753082365,571,[TC] -r-search-data-controller_TC-236,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,350,970,1,1,570,31,298
1527753357558,547,POST-mergeTerms_TC-183,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - r-search-data-controller-controller 1-1,text,false,"Value expected to be '0', but found '500'",488,971,1,1,547,0,259
1527753357558,547,[TC] -r-search-data-controller_TC-183,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - r-search-data-controller-controller 1-1,,false,,488,971,1,1,547,20,259
1527754061096,540,POST-mergeTerms_TC-183,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - r-search-data-controller-controller 1-1,text,true,,351,970,1,1,537,0,262
1527754061095,540,[TC] -r-search-data-controller_TC-183,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,351,970,1,1,537,27,262
1527754061663,273,POST-mergeTerms_TC-184,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - r-search-data-controller-controller 1-1,text,false,"Value expected to be '0', but found '500'",488,973,1,1,272,0,0
1527754061663,273,[TC] -r-search-data-controller_TC-184,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - r-search-data-controller-controller 1-1,,false,,488,973,1,1,272,1,0
1527754080540,528,POST-mergeTerms_TC-183,200,OK,[TG] - r-search-data-controller-controller 1-1,text,true,,350,970,1,1,528,0,257
1527754080540,528,[TC] -r-search-data-controller_TC-183,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,350,970,1,1,528,0,257
1527754081069,285,POST-mergeTerms_TC-184,200,OK,[TG] - r-search-data-controller-controller 1-1,text,true,,487,973,1,1,284,0,0
1527754081069,285,[TC] -r-search-data-controller_TC-184,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,487,973,1,1,284,0,0
1527754090933,538,POST-mergeTerms_TC-183,200,OK,[TG] - r-search-data-controller-controller 1-1,text,true,,350,970,1,1,537,0,259
1527754090933,538,[TC] -r-search-data-controller_TC-183,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,350,970,1,1,537,1,259
1527754091472,273,POST-mergeTerms_TC-184,200,OK,[TG] - r-search-data-controller-controller 1-1,text,false,"Value expected to be '0', but found '500'",487,973,1,1,273,0,0
1527754091472,273,[TC] -r-search-data-controller_TC-184,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - r-search-data-controller-controller 1-1,,false,,487,973,1,1,273,1,0
1527760726846,646,GET- getDataIngestorMeta_TC-308,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,350,1,1,644,0,372
1527760726845,646,[TC] -data-ingestor-data-controller _TC-308,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,350,1,1,644,3,372
1527767208664,641,GET- getDataIngestorMeta_TC-396,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,350,1,1,641,0,361
1527767208664,641,[TC] -data-ingestor-data-controller _TC-396,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,350,1,1,641,1,361
1527767220430,532,GET- getDataIngestorMeta_TC-396,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,350,1,1,532,0,259
1527767220427,532,[TC] -data-ingestor-data-controller _TC-396,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,350,1,1,532,4,259
1527767220964,0,GET- getDataIngestorMeta_TC-397,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 144: http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/DataDictionary/v2/dataIngestor/dataFeedMetaAndMapping?dataFeedId=2157747 &storageBin=3,[TG] -data-ingestor-data-controller  1-1,text,false,,1169,0,1,1,0,0,0
1527767220964,0,[TC] -data-ingestor-data-controller _TC-397,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] -data-ingestor-data-controller  1-1,,false,,1169,0,1,1,0,3,0
1527767220969,273,GET- getDataIngestorMeta_TC-402,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,356,1,1,272,0,0
1527767220968,273,[TC] -data-ingestor-data-controller _TC-402,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,356,1,1,272,2,0
1527767260234,528,GET- getDataIngestorMeta_TC-396,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,350,1,1,528,0,256
1527767260233,528,[TC] -data-ingestor-data-controller _TC-396,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,350,1,1,528,2,256
1527767260763,272,GET- getDataIngestorMeta_TC-397,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,355,1,1,271,0,0
1527767260763,272,[TC] -data-ingestor-data-controller _TC-397,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,355,1,1,271,1,0
1527767261037,277,GET- getDataIngestorMeta_TC-402,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,356,1,1,275,0,0
1527767261036,277,[TC] -data-ingestor-data-controller _TC-402,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,356,1,1,275,2,0
1527767780438,537,GET- getDataIngestorMeta_TC-396,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,350,1,1,535,0,262
1527767780438,537,[TC] -data-feed-satistics-controller_TC-396,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,350,1,1,535,0,262
1527767780976,288,GET- getDataIngestorMeta_TC-397,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,355,1,1,286,0,0
1527767780976,288,[TC] -data-feed-satistics-controller_TC-397,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,355,1,1,286,0,0
1527767781265,281,GET- getDataIngestorMeta_TC-402,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,383,356,1,1,280,0,0
1527767781265,281,[TC] -data-feed-satistics-controller_TC-402,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,383,356,1,1,280,0,0
1527767886615,622,GET- data-feed-satistics-controller_TC-308,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,9986,315,1,1,622,0,336
1527767886615,622,[TC] -data-feed-satistics-controller_TC-308,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,9986,315,1,1,622,2,336
1527767931908,547,GET- data-feed-satistics-controller_TC-403,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,9986,315,1,1,547,0,264
1527767931908,547,[TC] -data-feed-satistics-controller_TC-403,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,9986,315,1,1,547,1,264
1527768434509,11137,GET- data-feed-satistics-controller_TC-403,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,544,322,1,1,11137,0,358
1527768434508,11137,[TC] -data-feed-satistics-controller_TC-403,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,544,322,1,1,11137,2,358
1527768761212,650,GET- data-feed-satistics-controller_TC-403,200,OK,[TG] -data-ingestor-data-controller  1-1,text,true,,2727,311,1,1,650,0,369
1527768761211,650,[TC] -data-feed-satistics-controller_TC-403,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -data-ingestor-data-controller  1-1,,true,,2727,311,1,1,650,2,369
