timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527683856709,274,PUT- updateDataMapField_TC-380,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,463,1,1,273,0,0
1527683856709,274,[TC] -data-map-controller_TC-380,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,463,1,1,273,1,0
1527683856985,279,PUT- updateDataMapField_TC-381,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,458,1,1,279,0,0
1527683856985,279,[TC] -data-map-controller_TC-381,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,458,1,1,279,2,0
1527683972308,533,PUT- updateDataMapField_TC-378,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,438,1,1,533,0,267
1527683972308,533,[TC] -data-map-controller_TC-378,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,438,1,1,533,1,267
1527683972842,271,PUT- updateDataMapField_TC-379,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,437,1,1,271,0,0
1527683972842,271,[TC] -data-map-controller_TC-379,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,437,1,1,271,0,0
1527683973114,264,PUT- updateDataMapField_TC-380,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,457,1,1,263,0,0
1527683973114,264,[TC] -data-map-controller_TC-380,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,457,1,1,263,0,0
1527683973380,264,PUT- updateDataMapField_TC-381,200,OK,[TG] - data-map-controller 1-1,text,true,,1498,452,1,1,264,0,0
1527683973380,264,[TC] -data-map-controller_TC-381,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1498,452,1,1,264,1,0
1527683991422,514,PUT- updateDataMapField_TC-378,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1498,438,1,1,514,0,249
1527683991422,514,[TC] -data-map-controller_TC-378,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1498,438,1,1,514,2,249
1527683991940,287,PUT- updateDataMapField_TC-379,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1498,437,1,1,287,0,0
1527683991939,287,[TC] -data-map-controller_TC-379,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1498,437,1,1,287,3,0
1527683992230,284,PUT- updateDataMapField_TC-380,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1498,457,1,1,284,0,0
1527683992230,284,[TC] -data-map-controller_TC-380,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1498,457,1,1,284,1,0
1527683992515,297,PUT- updateDataMapField_TC-381,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1498,452,1,1,297,0,0
1527683992515,297,[TC] -data-map-controller_TC-381,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1498,452,1,1,297,2,0
1527684348367,639,GET-classSetMeta_TC-333,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,301,1,1,638,0,357
1527684348367,639,[TC] - data-map-controller_TC-333,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,301,1,1,638,1,357
1527684349009,281,GET-classSetMeta_TC-334,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,299,1,1,281,0,0
1527684349008,281,[TC] - data-map-controller_TC-334,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,299,1,1,281,1,0
1527684349292,285,GET-classSetMeta_TC-335,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,309,1,1,285,0,0
1527684349291,285,[TC] - data-map-controller_TC-335,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,309,1,1,285,2,0
1527684477966,615,GET-classSetMeta_TC-333,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,301,1,1,615,0,335
1527684477965,615,[TC] - data-map-controller_TC-333,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,301,1,1,615,1,335
1527684478583,287,GET-classSetMeta_TC-334,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,299,1,1,287,0,0
1527684478582,287,[TC] - data-map-controller_TC-334,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,299,1,1,287,1,0
1527684478871,285,GET-classSetMeta_TC-335,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,309,1,1,284,0,0
1527684478871,285,[TC] - data-map-controller_TC-335,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,309,1,1,284,0,0
1527684690720,620,GET-classSetMeta_TC-333,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,301,1,1,620,0,338
1527684690719,620,[TC] - data-map-controller_TC-333,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,301,1,1,620,2,338
1527684691342,278,GET-classSetMeta_TC-334,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,299,1,1,278,0,0
1527684691341,278,[TC] - data-map-controller_TC-334,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,299,1,1,278,2,0
1527684691623,278,GET-classSetMeta_TC-335,200,OK,[TG] - data-map-controller 1-1,text,true,,4461,309,1,1,278,0,0
1527684691622,278,[TC] - data-map-controller_TC-335,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,4461,309,1,1,278,1,0
1527685977418,638,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1587,317,1,1,638,0,356
1527685977418,638,[TC] - data-map-controller_TC-358,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1587,317,1,1,638,4,356
1527685978061,268,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1587,324,1,1,268,0,0
1527685978061,268,[TC] - data-map-controller_TC-359,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1587,324,1,1,268,2,0
1527686098952,733,PUT_updateDataFeedMapping-TC-371,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1536,426,1,1,733,0,462
1527686098951,733,[TC] -data-map-controller_TC-371,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1536,426,1,1,733,4,462
1527686099690,271,PUT_updateDataFeedMapping-TC-375,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1536,430,1,1,271,0,0
1527686099689,271,[TC] -data-map-controller_TC-375,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1536,430,1,1,271,3,0
1527686099965,270,PUT_updateDataFeedMapping-TC-376,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1536,447,1,1,270,0,0
1527686099965,270,[TC] -data-map-controller_TC-376,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1536,447,1,1,270,2,0
1527686100239,284,PUT_updateDataFeedMapping-TC-377,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1536,433,1,1,284,0,0
1527686100238,284,[TC] -data-map-controller_TC-377,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1536,433,1,1,284,4,0
1527691257725,1013,GET-classSetStatus_TC-311,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,503,399,1,1,1013,0,739
1527691257723,1013,[TC] -deduper-data-controlle_TC-311,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,503,399,1,1,1013,4,739
1527691258741,337,GET-classSetStatus_TC-312,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,337,0,0
1527691258741,337,[TC] -deduper-data-controlle_TC-312,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,337,1,0
1527691259080,269,GET-classSetStatus_TC-313,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,269,0,0
1527691259080,269,[TC] -deduper-data-controlle_TC-313,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,269,1,0
1527691541396,737,GET-classSetStatus_TC-311,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,737,0,391
1527691541396,737,[TC] -deduper-data-controlle_TC-311,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,737,1,391
1527691542135,258,GET-classSetStatus_TC-312,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,258,0,0
1527691542134,258,[TC] -deduper-data-controlle_TC-312,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,258,1,0
1527691542395,351,GET-classSetStatus_TC-313,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,351,0,0
1527691542394,351,[TC] -deduper-data-controlle_TC-313,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,351,1,0
1527691742865,865,GET-classSetStatus_TC-311,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,864,0,557
1527691742865,865,[TC] -deduper-data-controlle_TC-311,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,864,1,557
1527691743732,264,GET-classSetStatus_TC-312,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,399,1,1,264,0,0
1527691743732,264,[TC] -deduper-data-controlle_TC-312,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,399,1,1,264,1,0
1527691743999,352,GET-classSetStatus_TC-313,200,OK,[TG] -deduper-data-controlle 1-1,text,true,,502,400,1,1,349,0,0
1527691743998,352,[TC] -deduper-data-controlle_TC-313,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] -deduper-data-controlle 1-1,,true,,502,400,1,1,349,2,0
1527691845909,1603,POST-logs_TC-30,200,OK,[TG] - r-search-data-controller-controller 1-1,text,true,,481,669,1,1,1603,0,1278
1527691845909,1603,[TC] -r-search-data-controller_TC-30,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - r-search-data-controller-controller 1-1,,true,,481,669,1,1,1603,1,1278
