timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount
1525866901766,291,CRUD_GET - Contents of the file with/without optional parameter_TC-76,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test-stats/porcelain/file1.txt?refId=5e6f8566b85b6207751953c5c843bdd36483ba28,291,1,0
1525866901766,291,[TC] - CRUD_TC-76,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,291,1,0
1525866902059,284,CRUD_GET - Contents of the file with/without optional parameter_TC-77,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test/test.txt?refId=,284,1,0
1525866902059,284,[TC] - CRUD_TC-77,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,284,1,0
1525866902346,292,CRUD_GET - Contents of the file with/without optional parameter_TC-78,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test-stats/test.txt?refId=,292,1,0
1525866902346,292,[TC] - CRUD_TC-78,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,292,1,0
1525866902644,293,CRUD_GET - Contents of the file with/without optional parameter_TC-79_01,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test-stats/porcelain/file1.txt?refId=29b9b81b335b2968289388d2d92ad5859605dc7e,293,1,0
1525866902644,293,[TC] - CRUD_TC-79_01,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,293,1,0
1525866902940,288,CRUD_GET - Contents of the file with/without optional parameter_TC-79_02,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test-stats/porcelain/file1.txt?refId=29,288,1,0
1525866902940,288,[TC] - CRUD_TC-79_02,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,288,1,0
1525866903230,556,CRUD_GET - Contents of the file with/without optional parameter_TC-79_03,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG] - CRUD 1-1,text,true,,1,1,http://internal-c0000deb-cx-batch-242855355.us-east-1.elb.amazonaws.com/damsl/v1/rest/git-fs/files/damsl-test-stats/porcelain/file1.txt?refId=2,556,1,0
1525866903230,556,[TC] - CRUD_TC-79_03,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - CRUD 1-1,,true,,1,1,null,556,1,0
